cell_type,niche,names,scores,logfoldchanges,pvals,pvals_adj
Fibroblasts,Airways,TNFRSF13B,-0.38600096,-1.7972206,0.6994959537699939,0.9980042994652335
Fibroblasts,Airways,JUN,-8.006955,-1.7898226,1.1758313976619766e-15,9.406651181295812e-14
Fibroblasts,Airways,IGF1,-5.414116,-1.7758099,6.15922546951941e-08,2.687662023063015e-06
Fibroblasts,Airways,GDF10,2.1543732,1.748584,0.031210911861490293,0.3153944777582177
Fibroblasts,Airways,ITGB8,2.2895508,1.7429678,0.02204736852215731,0.2544888547552317
Fibroblasts,Airways,ATF3,-2.4520006,-1.7374113,0.014206439199400876,0.1794497583082216
Fibroblasts,Airways,NKG7,-0.47586492,-1.7332565,0.6341706099246565,0.9980042994652335
Fibroblasts,Airways,IGFBP3,-3.8106575,-1.7209737,0.00013859768078450162,0.003023949398934581
Fibroblasts,Airways,VCAM1,-4.7659273,-1.6973099,1.8798722588322164e-06,5.685354919879548e-05
Fibroblasts,Airways,IL7R,-0.9362607,-1.6934222,0.3491389619650139,0.9980042994652335
Fibroblasts,Airways,S100B,2.2759807,1.6913944,0.022847159883772786,0.255038063818859
Fibroblasts,Airways,EGF,-0.60574186,-1.6740022,0.5446861681683339,0.9980042994652335
Fibroblasts,Airways,PDCD1,-0.5438473,-1.6739061,0.5865465229464755,0.9980042994652335
Fibroblasts,Airways,GPX3,4.184741,1.6673508,2.8549129131044908e-05,0.0006851790991450778
Fibroblasts,Airways,BIRC5,-1.3972815,-1.656149,0.162328922696529,0.9980042994652335
Fibroblasts,Airways,CD79A,-0.46970493,-1.6211178,0.6385658505884737,0.9980042994652335
Fibroblasts,Airways,TWIST2,1.5706571,1.6157811,0.11626230655793643,0.8391865736512705
Fibroblasts,Airways,S100A2,1.6615548,1.5999693,0.09660207357716333,0.7539674035290796
Fibroblasts,Airways,CEACAM6,-0.9539655,-1.5961921,0.34010111276470567,0.9980042994652335
Fibroblasts,Airways,CLU,3.2491596,1.576703,0.0011574656747708279,0.019527959279437034
Fibroblasts,Airways,DUSP1,-6.3182664,-1.5633746,2.6451358019061873e-10,1.8138074070213857e-08
Fibroblasts,Airways,CCL2,5.3294563,1.5570608,9.85071554310204e-08,3.940286217240815e-06
Fibroblasts,Airways,GPNMB,4.7642984,1.5528301,1.8951183066265162e-06,5.685354919879548e-05
Fibroblasts,Airways,TAGLN,-6.8920784,-1.5477493,5.498300838862638e-12,4.0602836963908706e-10
Fibroblasts,Airways,ADGRB3,-1.2537384,-1.493323,0.20993710723241676,0.9980042994652335
Fibroblasts,Airways,CAV1,3.6055202,1.4711254,0.0003115281382974683,0.006103408423787134
Fibroblasts,Airways,ITGB5,-5.253427,-1.4709077,1.492949257874568e-07,5.308264027998464e-06
Fibroblasts,Airways,HLA.DPB1,3.5899792,1.4425839,0.00033070453304530925,0.006225026504382292
Fibroblasts,Airways,IGFBP5,-3.6344874,-1.4371328,0.00027853392455937277,0.00568920356546804
Fibroblasts,Airways,BMP7,1.6081641,1.4338495,0.1077992489984878,0.8026089495139435
Fibroblasts,Airways,BMP3,-0.69481856,-1.4197475,0.48716901204485075,0.9980042994652335
Fibroblasts,Airways,CD27,-0.6140894,-1.4194129,0.5391562258783491,0.9980042994652335
Fibroblasts,Airways,COL16A1,-5.924681,-1.4153836,3.1290378760102794e-09,1.6688202005388158e-07
Fibroblasts,Airways,CD9,-2.4957638,-1.4113286,0.012568627333730533,0.16590309370110892
Fibroblasts,Airways,VCAN,-5.9808183,-1.3656713,2.220192912452398e-09,1.2537559976201778e-07
Fibroblasts,Airways,DLL1,1.6979799,1.3642427,0.08951154441649528,0.7160923553319622
Fibroblasts,Airways,CD74,6.2470207,1.3621403,4.1835542465192713e-10,2.6774747177723337e-08
Fibroblasts,Airways,WNT5A,1.4132074,1.3612655,0.15759474706139132,0.9980042994652335
Fibroblasts,Airways,NLRC5,-1.5723759,-1.3597814,0.11586338948629267,0.8391865736512705
Fibroblasts,Airways,ITGB6,-0.60609645,-1.354416,0.5444507032074057,0.9980042994652335
Fibroblasts,Airways,ICAM2,-0.7113394,-1.3494391,0.47687394218059154,0.9980042994652335
Fibroblasts,Airways,IL1RAP,-1.5186547,-1.3485001,0.12884943769012566,0.8898953969965513
Fibroblasts,Airways,ANXA1,-2.7410402,-1.345864,0.006124502148505347,0.09483100100911504
Fibroblasts,Airways,COL8A1,-5.373436,-1.3075179,7.725029622912365e-08,3.224360190432987e-06
Fibroblasts,Airways,CXCL12,-4.4582815,-1.3038056,8.261939373014328e-06,0.0002266131942312501
Fibroblasts,Airways,SERPINH1,-4.9446154,-1.2987031,7.629436178378924e-07,2.4414195770812556e-05
Fibroblasts,Airways,WNT7A,-0.5375311,-1.2923752,0.5909008156879272,0.9980042994652335
Fibroblasts,Airways,GZMK,-0.95302194,-1.2917465,0.3405789472274795,0.9980042994652335
Fibroblasts,Airways,PDGFB,-0.42974,-1.2896502,0.6673847762836562,0.9980042994652335
Fibroblasts,Airways,COL5A1,-5.7310047,-1.286809,9.98375382599264e-09,4.5640017490252073e-07
Fibroblasts,Airways,LGALS1,-5.7495866,-1.2858022,8.946180636308457e-09,4.2941667054280596e-07
Fibroblasts,Airways,CD40LG,-0.30786806,-1.2541299,0.7581827325052045,0.9980042994652335
Fibroblasts,Airways,CDKN1A,-4.6826496,-1.2497983,2.831900432268892e-06,8.238255802964049e-05
Fibroblasts,Airways,ACVR2A,-0.8517935,-1.245023,0.39432869624666944,0.9980042994652335
Fibroblasts,Airways,TNFSF14,1.7010089,1.243397,0.08894131997173861,0.7160923553319622
Fibroblasts,Airways,BID,1.6119442,1.2369894,0.10697407957561074,0.8026089495139435
Fibroblasts,Airways,ITGAE,-0.6662662,-1.2360736,0.505240972996404,0.9980042994652335
Fibroblasts,Airways,JCHAIN,-0.7623563,-1.2281957,0.44584740200164874,0.9980042994652335
Fibroblasts,Airways,IGFBP7,-5.2789984,-1.2237681,1.2989189672638737e-07,4.796008494512764e-06
Fibroblasts,Airways,TNFSF15,-0.7755597,-1.1857493,0.43800899733015997,0.9980042994652335
Fibroblasts,Airways,MTRNR2L1,-0.67380846,-1.1717879,0.500433108752724,0.9980042994652335
Fibroblasts,Airways,ICOSLG,1.1572456,1.1635224,0.24717200504630843,0.9980042994652335
Fibroblasts,Airways,IL6ST,3.658911,1.1617453,0.00025328925908582443,0.005286036711356336
Fibroblasts,Airways,LY6D,-0.57285047,-1.1596229,0.5667459516226501,0.9980042994652335
Fibroblasts,Airways,BMP4,1.3520821,1.1567751,0.1763490428354081,0.9980042994652335
Fibroblasts,Airways,PTGIS,-2.6023228,-1.1508256,0.0092594639832455,0.1346831124835709
Fibroblasts,Airways,CCL23,-0.37026742,-1.136791,0.7111832538839352,0.9980042994652335
Fibroblasts,Airways,NPR1,-0.39307445,-1.1234505,0.6942644909229821,0.9980042994652335
Fibroblasts,Airways,CXCR1,0.45654353,1.1182587,0.647999165304212,0.9980042994652335
Fibroblasts,Airways,IGHM,-0.83107185,-1.1180497,0.4059330265042089,0.9980042994652335
Fibroblasts,Airways,RAMP1,-1.201814,-1.1117026,0.22943557792622882,0.9980042994652335
Fibroblasts,Airways,IL20RA,-0.6361453,-1.1095918,0.5246817450304841,0.9980042994652335
Fibroblasts,Airways,TNFRSF19,-1.915948,-1.1001302,0.0553717154674493,0.49219302637732715
Fibroblasts,Airways,HLA.DPA1,3.8266253,1.0913835,0.0001299119666508553,0.0029003601856935138
Fibroblasts,Airways,INHA,-0.5065808,-1.0901457,0.6124489699999358,0.9980042994652335
Fibroblasts,Airways,COL14A1,-4.3881836,-1.0886894,1.1430129550819248e-05,0.0002965655234807156
Fibroblasts,Airways,HSPA1A,-2.80127,-1.0856612,0.0050901913210796195,0.08144306113727391
Fibroblasts,Airways,CD70,-0.7549823,-1.0825592,0.4502596105357015,0.9980042994652335
Fibroblasts,Airways,CD69,-0.5181436,-1.073825,0.6043580825408541,0.9980042994652335
Fibroblasts,Airways,TNFSF8,0.5997742,1.0721785,0.5486567375751806,0.9980042994652335
Fibroblasts,Airways,IL18R1,-0.4456298,-1.0693667,0.6558646678108094,0.9980042994652335
Fibroblasts,Airways,PLA2R1,-1.3169851,-1.0673649,0.18784361076753608,0.9980042994652335
Fibroblasts,Airways,CXCL10,-1.1325575,-1.0673623,0.2574000967631985,0.9980042994652335
Fibroblasts,Airways,COL6A3,-4.440096,-1.064736,8.991881385086564e-06,0.00023978350360230838
Fibroblasts,Airways,HLA.DQB1,3.9062428,1.0646875,9.374234144122089e-05,0.002142682090085049
Fibroblasts,Airways,LEFTY2,-0.6463138,-1.0553393,0.5180761648750473,0.9980042994652335
Fibroblasts,Airways,FOXF1,2.5453084,1.0553362,0.010918131322741184,0.14762543760326108
Fibroblasts,Airways,CX3CR1,-0.8383497,-1.052553,0.4018343322729241,0.9980042994652335
Fibroblasts,Airways,SOX4,-2.2812634,-1.0520778,0.022532867348119472,0.2544888547552317
Fibroblasts,Airways,GDF15,2.3048036,1.0431867,0.02117757553693434,0.24793259165191422
Fibroblasts,Airways,CELSR1,-0.7581374,-1.0426074,0.4483687252971137,0.9980042994652335
Fibroblasts,Airways,NRG1,0.5473991,1.037606,0.5841045612046183,0.9980042994652335
Fibroblasts,Airways,TEK,-0.4001299,-1.0299642,0.6890608319695013,0.9980042994652335
Fibroblasts,Airways,HLA.DQA1,3.163274,1.0144796,0.0015600543921769406,0.025821589939480395
Fibroblasts,Airways,KITLG,1.339089,1.0131683,0.18054169220318106,0.9980042994652335
Fibroblasts,Airways,HLA.DRA,3.4191155,1.0122317,0.0006282504632968317,0.011168897125277008
Fibroblasts,Airways,DCN,-4.5961213,-1.0082071,4.3042820237302865e-06,0.00012153266890532574
Fibroblasts,Airways,GLUL,2.3618543,1.0049896,0.01818378900441134,0.22380048005429343
Fibroblasts,Airways,IL17A,-0.4589114,-1.0036285,0.6462977985107703,0.9980042994652335
Fibroblasts,Airways,SPRY2,1.0193156,1.0000573,0.3080531448733568,0.9980042994652335
Fibroblasts,Airways,ABL1,1.4441998,0.99941206,0.14868279403633203,0.9912186269088802
Fibroblasts,Airways,SOSTDC1,0.68057543,0.9979715,0.49614017767624796,0.9980042994652335
Fibroblasts,Airways,VEGFD,-1.4207196,-0.9938873,0.15539828740989017,0.9980042994652335
Fibroblasts,Airways,S100A10,-2.4715924,-0.9922223,0.01345127450531916,0.17450302060954587
Fibroblasts,Airways,ADGRE5,-0.4152625,-0.9886304,0.6779497545251207,0.9980042994652335
Fibroblasts,Airways,THBS1,-3.624379,-0.9855483,0.00028965666728939595,0.005793133345787919
Fibroblasts,Airways,NLRP2,-0.3428088,-0.98553264,0.7317422975403943,0.9980042994652335
Fibroblasts,Airways,SLPI,0.6251053,0.9852777,0.531901928109276,0.9980042994652335
Fibroblasts,Airways,TNFRSF14,2.3201225,0.982895,0.020334252607621856,0.2440110312914623
Fibroblasts,Airways,AHR,2.284713,0.9801013,0.022329663896283526,0.2544888547552317
Fibroblasts,Airways,VIM,-4.378009,-0.9789852,1.1976839495588857e-05,0.0003025727872569817
Fibroblasts,Airways,RSPO2,0.3814576,0.97502154,0.7028637378369859,0.9980042994652335
Fibroblasts,Airways,IGHG2,-1.4912742,-0.973196,0.13588951569914126,0.9318138219369686
Fibroblasts,Airways,RGS1,0.9048958,0.9699657,0.36552060026117117,0.9980042994652335
Fibroblasts,Airways,ENTPD1,2.4357502,0.96529394,0.014860939568163523,0.18527924656411665
Fibroblasts,Airways,TGFB2,1.5573275,0.9629838,0.11939274880916129,0.8476658077163285
Fibroblasts,Airways,CXCL6,-0.5324889,-0.96250176,0.5943874277891887,0.9980042994652335
Fibroblasts,Airways,ANGPT1,1.1796861,0.9572576,0.2381250780971771,0.9980042994652335
Fibroblasts,Airways,ACKR4,0.75510246,0.9565604,0.45018749413657067,0.9980042994652335
Fibroblasts,Airways,IFI27,-1.0716486,-0.9536042,0.28387787993192215,0.9980042994652335
Fibroblasts,Airways,CXCL1,0.7631195,0.9510702,0.44539212945984097,0.9980042994652335
Fibroblasts,Airways,HSPA1B,-1.6893079,-0.9454831,0.09116044536353803,0.720385796237886
Fibroblasts,Airways,CYP1B1,-2.0690827,-0.94350296,0.03853832442745913,0.3663048658451561
Fibroblasts,Airways,C1QC,2.011996,0.9430842,0.044220358406700355,0.4121509133051684
Fibroblasts,Airways,EPHA3,1.2008646,0.94271266,0.22980376115026135,0.9980042994652335
Fibroblasts,Airways,COL5A2,-3.9079556,-0.933746,9.30804324619291e-05,0.002142682090085049
Fibroblasts,Airways,CD4,-1.8228027,-0.93327266,0.06833327815038653,0.5857138127175988
Fibroblasts,Airways,MMP10,-0.33606586,-0.929637,0.7368212040020675,0.9980042994652335
Fibroblasts,Airways,LDLR,1.543451,0.9291693,0.12272139642768388,0.8537140621056271
Fibroblasts,Airways,BCL2,1.3537108,0.9221131,0.175828668618339,0.9980042994652335
Fibroblasts,Airways,ETS1,-1.1813989,-0.9069911,0.23744429576905213,0.9980042994652335
Fibroblasts,Airways,SNAI2,-1.7550727,-0.9056823,0.07924687458653745,0.650230765838256
Fibroblasts,Airways,IGKC,-2.645641,-0.9020917,0.008153624852164958,0.1204227670473594
Fibroblasts,Airways,KRT6C,-0.563331,-0.9009105,0.5732095157966686,0.9980042994652335
Fibroblasts,Airways,LTF,-0.5101326,-0.898999,0.609958576385899,0.9980042994652335
Fibroblasts,Airways,CDH5,0.5806932,0.89793617,0.5614472481841327,0.9980042994652335
Fibroblasts,Airways,TPSAB1,0.7715512,0.8945282,0.4403802874788798,0.9980042994652335
Fibroblasts,Airways,ATM,-0.78631717,-0.88818717,0.4316816884629632,0.9980042994652335
Fibroblasts,Airways,G6PC2,0.42845994,0.8881523,0.6683163007116687,0.9980042994652335
Fibroblasts,Airways,HSPB1,-3.7200963,-0.8862354,0.0001991467512359434,0.004248464026366792
Fibroblasts,Airways,IL1A,0.6568549,0.8836586,0.5112742181887048,0.9980042994652335
Fibroblasts,Airways,CD34,1.259045,0.8831628,0.20801407305815722,0.9980042994652335
Fibroblasts,Airways,IGHG1,-2.206664,-0.880327,0.027337528542347583,0.29160030445170754
Fibroblasts,Airways,ZFP36,-3.4208825,-0.87473786,0.0006241831673202789,0.011168897125277008
Fibroblasts,Airways,IER3,-2.69301,-0.86824673,0.007081011424154054,0.1062151713623108
Fibroblasts,Airways,COL9A2,-2.5841672,-0.8634657,0.009761441546784542,0.1378085865428406
Fibroblasts,Airways,VWF,-0.47279996,-0.8626042,0.636355910119716,0.9980042994652335
Fibroblasts,Airways,CHEK2,-0.5757892,-0.8625378,0.5647576535684886,0.9980042994652335
Fibroblasts,Airways,ARTN,-0.7216762,-0.8603689,0.47049358480467274,0.9980042994652335
Fibroblasts,Airways,IL27RA,-0.68349016,-0.8545423,0.4942971628008519,0.9980042994652335
Fibroblasts,Airways,BMX,-0.52126265,-0.8498427,0.6021838052454553,0.9980042994652335
Fibroblasts,Airways,IFNB1,-0.2611602,-0.84956527,0.7939689754380534,0.9980042994652335
Fibroblasts,Airways,GLUD1,0.97725934,0.8485173,0.32844078601440596,0.9980042994652335
Fibroblasts,Airways,IL2,-0.24847959,-0.8451028,0.8037633558078707,0.9980042994652335
Fibroblasts,Airways,CX3CL1,0.8430974,0.8415267,0.39917396804535177,0.9980042994652335
Fibroblasts,Airways,ADGRL2,0.985673,0.8413288,0.32429360878355384,0.9980042994652335
Fibroblasts,Airways,BMP5,2.1735144,0.83525765,0.029741626980492684,0.3103474119703584
Fibroblasts,Airways,S100P,-0.5845695,-0.8348211,0.5588372261104384,0.9980042994652335
Fibroblasts,Airways,OXER1,-0.5790405,-0.8341019,0.5625618382183611,0.9980042994652335
Fibroblasts,Airways,BMP2,-0.4971455,-0.8339751,0.6190864556637554,0.9980042994652335
Fibroblasts,Airways,BMP6,-0.23864162,-0.831404,0.8113834925642138,0.9980042994652335
Fibroblasts,Airways,CENPF,-0.21879739,-0.8307471,0.8268078850976144,0.9980042994652335
Fibroblasts,Airways,PTGS2,0.8842162,0.8290546,0.3765795170636437,0.9980042994652335
Fibroblasts,Airways,DPP4,-0.4698191,-0.82780045,0.6384842615843683,0.9980042994652335
Fibroblasts,Airways,TGFB1,2.0740108,0.82034117,0.03807831432856871,0.3655518175542596
Fibroblasts,Airways,COTL1,1.8003863,0.8181183,0.07179966358917839,0.6036423821837644
Fibroblasts,Airways,PPBP,-0.23307057,-0.816237,0.8157066097523242,0.9980042994652335
Fibroblasts,Airways,SERPINA3,1.1142819,0.8079752,0.26515827709248196,0.9980042994652335
Fibroblasts,Airways,RAC2,-1.358747,-0.80756426,0.17422678686339066,0.9980042994652335
Fibroblasts,Airways,AREG,-0.33593965,-0.80563986,0.7369163742343938,0.9980042994652335
Fibroblasts,Airways,NPR2,0.96195245,0.79990274,0.3360734849961392,0.9980042994652335
Fibroblasts,Airways,NRXN3,0.36290544,0.7946419,0.7166755136148102,0.9980042994652335
Fibroblasts,Airways,BMP1,-2.0399113,-0.7912274,0.04135915668287968,0.3892626511329852
Fibroblasts,Airways,DUSP5,-2.1327262,-0.7864705,0.03294720162040835,0.3294720162040835
Fibroblasts,Airways,MRC1,0.54887754,0.7864535,0.5830895069325446,0.9980042994652335
Fibroblasts,Airways,TYROBP,1.3602253,0.78636813,0.17375862036283884,0.9980042994652335
Fibroblasts,Airways,C5AR2,0.43191555,0.78598523,0.665802797936915,0.9980042994652335
Fibroblasts,Airways,RARRES1,2.2227523,0.7851884,0.026232505447530263,0.28617278670033014
Fibroblasts,Airways,KRT17,0.7787689,0.7833644,0.43611584772665424,0.9980042994652335
Fibroblasts,Airways,ITGAX,0.73704314,0.7823977,0.46109610992074335,0.9980042994652335
Fibroblasts,Airways,CTNNB1,-2.7658424,-0.78202254,0.0056775958695380584,0.08935232843863175
Fibroblasts,Airways,TNFRSF21,0.9572348,0.7812269,0.3384487573244569,0.9980042994652335
Fibroblasts,Airways,RAMP3,0.31572282,0.7779646,0.7522129075115181,0.9980042994652335
Fibroblasts,Airways,TNFAIP6,-1.0701942,-0.77546096,0.2845318718901758,0.9980042994652335
Fibroblasts,Airways,UPK3A,-1.3399605,-0.7707762,0.1802582057874207,0.9980042994652335
Fibroblasts,Airways,KRT7,-0.8091603,-0.7701587,0.41842295537633456,0.9980042994652335
Fibroblasts,Airways,IL36G,-0.32227945,-0.7670391,0.747240988274026,0.9980042994652335
Fibroblasts,Airways,ADGRF1,0.3406513,0.76613116,0.7333661005223702,0.9980042994652335
Fibroblasts,Airways,IFNGR1,1.6489944,0.7635195,0.09914878326584435,0.76620225119397
Fibroblasts,Airways,FGF18,-0.98601556,-0.75802195,0.3241254850016758,0.9980042994652335
Fibroblasts,Airways,GADD45B,-2.9275231,-0.75759625,0.0034167372788542825,0.05559436928305274
Fibroblasts,Airways,MMP16,-0.6533572,-0.7517575,0.5135260107605419,0.9980042994652335
Fibroblasts,Airways,BAG3,-0.7892079,-0.75086296,0.42999051836851887,0.9980042994652335
Fibroblasts,Airways,CD58,-0.45307592,-0.7503591,0.6504940795081811,0.9980042994652335
Fibroblasts,Airways,KLK3,0.45638728,0.7479883,0.6481115030470044,0.9980042994652335
Fibroblasts,Airways,ADGRB2,-0.44339418,-0.7455547,0.6574806398281305,0.9980042994652335
Fibroblasts,Airways,POU5F1,-0.5149404,-0.74298394,0.6065946710319501,0.9980042994652335
Fibroblasts,Airways,FGF13,0.6829493,0.7417874,0.4946388886356765,0.9980042994652335
Fibroblasts,Airways,HLA.DRB1,2.5903695,0.7371408,0.009587298355744095,0.1373702450972288
Fibroblasts,Airways,CPB1,0.25515643,0.73346406,0.7986022734855638,0.9980042994652335
Fibroblasts,Airways,IL24,-0.79650974,-0.73346126,0.4257358177353524,0.9980042994652335
Fibroblasts,Airways,HDAC4,0.60976845,0.73285,0.5420152226374437,0.9980042994652335
Fibroblasts,Airways,LMNA,-2.561216,-0.7315622,0.010430645959396375,0.14304885887172172
Fibroblasts,Airways,PTPRCAP,-0.6930697,-0.7305986,0.4882657961750184,0.9980042994652335
Fibroblasts,Airways,CXCL3,0.6604427,0.730505,0.5089697588351234,0.9980042994652335
Fibroblasts,Airways,SPINK1,0.32852963,0.7299069,0.742511254596022,0.9980042994652335
Fibroblasts,Airways,CLEC4E,-0.46633345,-0.7291082,0.6409768418485728,0.9980042994652335
Fibroblasts,Airways,ANXA2,-2.4579563,-0.727405,0.013973015351322964,0.17885459649693394
Fibroblasts,Airways,CCL5,-0.71987325,-0.7267021,0.4716030329492601,0.9980042994652335
Fibroblasts,Airways,CCL28,0.37890345,0.72488827,0.7047595716387223,0.9980042994652335
Fibroblasts,Airways,SRGN,1.6262655,0.7199919,0.10389319270446055,0.7915671825101757
Fibroblasts,Airways,KRT16,-0.5393881,-0.7169392,0.5896190863355366,0.9980042994652335
Fibroblasts,Airways,LIF,-1.5866492,-0.71654254,0.11259213386001983,0.8314496038893773
Fibroblasts,Airways,TUBB4B,0.67332166,0.7085193,0.5007426829855668,0.9980042994652335
Fibroblasts,Airways,CD44,1.6872826,0.707363,0.09154902827189801,0.720385796237886
Fibroblasts,Airways,CCR5,-0.43611035,-0.70700544,0.6627566637574409,0.9980042994652335
Fibroblasts,Airways,SERPINB5,-0.99734396,-0.7001736,0.318597590121936,0.9980042994652335
Fibroblasts,Airways,CLEC10A,0.47803447,0.7001005,0.6326256843761457,0.9980042994652335
Fibroblasts,Airways,IL1RL1,-0.25638846,-0.6992486,0.7976509122435848,0.9980042994652335
Fibroblasts,Airways,GZMA,-0.51533103,-0.6955364,0.6063217183212247,0.9980042994652335
Fibroblasts,Airways,LAMP3,0.45088837,0.6944973,0.6520700136467695,0.9980042994652335
Fibroblasts,Airways,STAT3,2.4944415,0.6942374,0.01261554775018849,0.16590309370110892
Fibroblasts,Airways,ACKR1,-0.22159794,-0.6935496,0.8246268921888349,0.9980042994652335
Fibroblasts,Airways,SLC2A1,-0.40139195,-0.6933526,0.6881315645956426,0.9980042994652335
Fibroblasts,Airways,FGF12,-0.3996912,-0.6931612,0.6893839730155754,0.9980042994652335
Fibroblasts,Airways,RORA,1.0642205,0.6930566,0.2872287908364054,0.9980042994652335
Fibroblasts,Airways,CD52,0.9142109,0.6892593,0.36060602981076906,0.9980042994652335
Fibroblasts,Airways,HGF,2.1682017,0.68840843,0.03014334195553978,0.3111570782507332
Fibroblasts,Airways,KRT23,-0.2996407,-0.6882683,0.7644512402162867,0.9980042994652335
Fibroblasts,Airways,ESAM,-0.4786174,-0.6825638,0.6322108386038154,0.9980042994652335
Fibroblasts,Airways,MEG3,3.2486668,0.6821013,0.0011594725822165737,0.019527959279437034
Fibroblasts,Airways,IL17RB,0.49251196,0.68106866,0.6223574642680201,0.9980042994652335
Fibroblasts,Airways,RUNX3,0.56556064,0.6785432,0.5716925065367735,0.9980042994652335
Fibroblasts,Airways,CCL4L2,-0.44134486,-0.673652,0.6589633555540273,0.9980042994652335
Fibroblasts,Airways,CLEC4D,-0.19320181,-0.6699726,0.8468009214672496,0.9980042994652335
Fibroblasts,Airways,LYN,0.74697727,0.66714877,0.455077272711918,0.9980042994652335
Fibroblasts,Airways,PTGES2,-1.5544127,-0.6663542,0.12008598942647987,0.8476658077163285
Fibroblasts,Airways,LYZ,1.5709816,0.666329,0.116186904020454,0.8391865736512705
Fibroblasts,Airways,EPHB6,-0.8242027,-0.66624093,0.40982438262316134,0.9980042994652335
Fibroblasts,Airways,IL34,0.8223337,0.66542053,0.410887011613533,0.9980042994652335
Fibroblasts,Airways,PDGFD,-0.5448269,-0.66409355,0.5858725483596281,0.9980042994652335
Fibroblasts,Airways,ADGRV1,-0.2303181,-0.6622006,0.817844599827998,0.9980042994652335
Fibroblasts,Airways,CNTFR,0.44312376,0.66121876,0.6576762291036042,0.9980042994652335
Fibroblasts,Airways,CD83,0.6466263,0.6607871,0.517873839805463,0.9980042994652335
Fibroblasts,Airways,CCL7,0.15796658,0.66041124,0.874483134414735,0.9980042994652335
Fibroblasts,Airways,GZMB,0.47624356,0.65954036,0.63390088177457,0.9980042994652335
Fibroblasts,Airways,RGS5,-0.38657188,-0.6594638,0.6990731695319674,0.9980042994652335
Fibroblasts,Airways,SAA2,-0.60603637,-0.6585328,0.5444906089621613,0.9980042994652335
Fibroblasts,Airways,CD47,-0.8991264,-0.6554572,0.368585330129348,0.9980042994652335
Fibroblasts,Airways,SLC2A4,-0.6072804,-0.65514666,0.543664856323788,0.9980042994652335
Fibroblasts,Airways,MYL9,-1.8813318,-0.65353763,0.0599268019254433,0.5277956866828034
Fibroblasts,Airways,CFD,1.25964,0.6534207,0.20779926566284324,0.9980042994652335
Fibroblasts,Airways,NPR3,-0.43104413,-0.6504396,0.6664362852599997,0.9980042994652335
Fibroblasts,Airways,TNFRSF1B,-0.5837642,-0.6499454,0.5593789779471315,0.9980042994652335
Fibroblasts,Airways,KLF2,-1.2427346,-0.6479559,0.2139656779339436,0.9980042994652335
Fibroblasts,Airways,CPA3,0.31538025,0.6472679,0.752472953520508,0.9980042994652335
Fibroblasts,Airways,INHBB,-0.34808537,-0.64671296,0.7277760630993995,0.9980042994652335
Fibroblasts,Airways,IFNA1,-0.4547827,-0.64619064,0.6492655884249869,0.9980042994652335
Fibroblasts,Airways,APOB,-0.36246073,-0.64274347,0.7170077641371337,0.9980042994652335
Fibroblasts,Airways,EFNA4,-0.47130954,-0.6423218,0.6374197120872508,0.9980042994652335
Fibroblasts,Airways,SQSTM1,3.2651334,0.64075226,0.0010941252593577057,0.01909745907242541
Fibroblasts,Airways,CLEC2D,-0.597178,-0.63945675,0.5503885647399327,0.9980042994652335
Fibroblasts,Airways,RSPO1,-0.4085556,-0.6388893,0.6828658198124065,0.9980042994652335
Fibroblasts,Airways,IFNG,-0.16931301,-0.6369296,0.865550444675737,0.9980042994652335
Fibroblasts,Airways,RARB,-0.7737508,-0.63675916,0.43907818936572307,0.9980042994652335
Fibroblasts,Airways,COL9A1,-0.3949375,-0.63647836,0.692889028144037,0.9980042994652335
Fibroblasts,Airways,HPGDS,-0.6723661,-0.6356461,0.5013506608285871,0.9980042994652335
Fibroblasts,Airways,BGN,-2.3551233,-0.63140154,0.01851655900814908,0.2250113499724445
Fibroblasts,Airways,PLAC8,0.53652745,0.6306426,0.5915940633122668,0.9980042994652335
Fibroblasts,Airways,CXCR3,-0.3302965,-0.6293014,0.7411759471140418,0.9980042994652335
Fibroblasts,Airways,CD55,-0.82429886,-0.62882465,0.40976975783746694,0.9980042994652335
Fibroblasts,Airways,FYN,-0.6976492,-0.62824893,0.485396628028398,0.9980042994652335
Fibroblasts,Airways,KLRB1,-0.7447116,-0.62822855,0.45644608242807283,0.9980042994652335
Fibroblasts,Airways,IFNL2,-0.27924958,-0.6263131,0.780053301914329,0.9980042994652335
Fibroblasts,Airways,CXCL8,-0.32157633,-0.62284386,0.7477736831674923,0.9980042994652335
Fibroblasts,Airways,CD59,1.2092842,0.6223204,0.2265536824832085,0.9980042994652335
Fibroblasts,Airways,DUSP2,0.4311042,0.6209553,0.6663925888338975,0.9980042994652335
Fibroblasts,Airways,ITGAV,-1.863014,-0.6205527,0.062460294167942895,0.5451080218293198
Fibroblasts,Airways,SEC23A,-1.4704143,-0.6193143,0.14144957168482508,0.9495915301918327
Fibroblasts,Airways,ADGRG5,0.36166143,0.61855936,0.7176050517063448,0.9980042994652335
Fibroblasts,Airways,C1QA,1.358813,0.6152997,0.17420583248932475,0.9980042994652335
Fibroblasts,Airways,CXCR5,-0.40458316,-0.6149555,0.6857839480029486,0.9980042994652335
Fibroblasts,Airways,RAC1,-1.5593648,-0.6110131,0.11891005974972266,0.8476658077163285
Fibroblasts,Airways,ANXA4,-1.0360888,-0.61069477,0.30016068113511896,0.9980042994652335
